"ID","value","group","metric"
339,43.1,"Mandibular","ZZ Biforamen Breadth"
339,100,"Mandibular","M< Mandibular Angle"
339,31.9,"Mandibular","RB' Minimum Ramus B R"
339,32.5,"Mandibular","RB' Minimum Ramus B L"
339,73.3,"Mandibular","CrH Coronoid Height R"
339,71.3,"Mandibular","CrH Coronoid Height L"
339,68.5,"Mandibular","RH Ramus Height R"
339,66.7,"Mandibular","RH Ramus Height L"
339,116.8,"Post-Cranial","SaB"
339,56.5,"Post-Cranial","BW"
339,434,"Post-Cranial","FeL1 R"
339,436,"Post-Cranial","FeL1 L"
339,144,"Post-Cranial","CLL1 R"
339,148,"Post-Cranial","CLL1 L"
339,42.9,"Post-Cranial","GLL L"
339,27,"Post-Cranial","GLB L"
339,308,"Post-Cranial","HuL1 R"
339,306,"Post-Cranial","HuL1 L"
339,43.5,"Post-Cranial","HuHD R"
339,44.3,"Post-Cranial","HuHD L"
339,21.6,"Post-Cranial","HuD1 R"
339,22.3,"Post-Cranial","HuD1 L"
339,17.3,"Post-Cranial","HuD2 R"
339,18.1,"Post-Cranial","HuD2 L"
339,66,"Post-Cranial","HuC R"
339,64,"Post-Cranial","HuC L"
339,62.2,"Post-Cranial","HuE1 R"
339,61.3,"Post-Cranial","HuE1 L"
339,233,"Post-Cranial","RaL R"
339,21.1,"Post-Cranial","RaHD R"
339,259,"Post-Cranial","ULL1 R"
339,252,"Post-Cranial","ULL1 L"
339,50.7,"Post-Cranial","TaL L"
339,32.3,"Post-Cranial","FeD1 R"
339,31.3,"Post-Cranial","FeD1 L"
339,35.2,"Post-Cranial","FeD2 R"
339,31.7,"Post-Cranial","FeD2 L"
339,28.1,"Post-Cranial","FeD3 R"
339,27.7,"Post-Cranial","FeD3 L"
339,24,"Post-Cranial","FeD4 R"
339,23.9,"Post-Cranial","FeD4 L"
339,85,"Post-Cranial","FeC R"
339,85,"Post-Cranial","FeC L"
339,74,"Post-Cranial","FeE R"
339,73.4,"Post-Cranial","FeE L"
339,360,"Post-Cranial","TiL1 R"
339,357,"Post-Cranial","TiL1 L"
339,359,"Post-Cranial","TiL2 R"
339,355,"Post-Cranial","TiL2 L"
339,34.7,"Post-Cranial","TiD1 R"
339,31.1,"Post-Cranial","TiD1 L"
339,25.5,"Post-Cranial","TiD2 R"
339,24.7,"Post-Cranial","TiD2 L"
339,70.2,"Post-Cranial","TiE R"
339,69.6,"Post-Cranial","TiE L"
339,352,"Post-Cranial","FiL1 L"
339,76.7,"Post-Cranial","CaL R"
339,76.2,"Post-Cranial","CaL L"
339,50.6,"Post-Cranial","TaL R"
339,43.7,"Post-Cranial","FeHD L"
339,432,"Post-Cranial","FeL2 R"
339,433,"Post-Cranial","FeL2 L"
339,45.6,"Post-Cranial","FeHD R"
343,152,"Post-Cranial","CLL1 L"
343,43,"Post-Cranial","GLL R"
343,44,"Post-Cranial","GLL L"
343,29.1,"Post-Cranial","GLB R"
343,343,"Post-Cranial","HuL1 R"
343,340,"Post-Cranial","HuL1 L"
343,47.5,"Post-Cranial","HuHD R"
343,47.6,"Post-Cranial","HuHD L"
343,22.9,"Post-Cranial","HuD1 R"
343,22.3,"Post-Cranial","HuD1 L"
343,19.8,"Post-Cranial","HuD2 R"
343,19.5,"Post-Cranial","HuD2 L"
343,70,"Post-Cranial","HuC R"
343,70,"Post-Cranial","HuC L"
343,61.6,"Post-Cranial","HuE1 R"
343,61.8,"Post-Cranial","HuE1 L"
343,261,"Post-Cranial","RaL R"
343,274,"Post-Cranial","ULL1 R"
343,273,"Post-Cranial","ULL1 L"
343,51.7,"Post-Cranial","TaL L"
343,31.1,"Post-Cranial","FeD1 L"
343,38.5,"Post-Cranial","FeD2 L"
343,83.1,"Post-Cranial","FeE L"
343,79.4,"Post-Cranial","CaL R"
343,81.5,"Post-Cranial","CaL L"
343,49,"Post-Cranial","FeHD L"
349,94.2,"Cranial","GB Bimaxillary Breadth"
349,50.8,"Cranial","NH' Nasal Height"
349,23.1,"Cranial","NB Nasal Breadth"
349,18.6,"Cranial","DC Bi-Dacryonic Chord"
349,35,"Cranial","DA Bi-Dacryonic Arc"
349,44.2,"Cranial","G'1 Palatal Length (st-o)"
349,50.6,"Cranial","ext-L External Length"
349,58.4,"Cranial","ext-B External Breadth (ecm-ecm)"
349,39.5,"Cranial","O'1 Orbital Breadth R"
349,185,"Cranial","L Maximum Length"
349,138,"Cranial","B Maximum Breadth"
349,133,"Cranial","H' Basi-Bregmatic Height"
349,95,"Cranial","LB Basi-Nasal Length"
349,113,"Cranial","J Bizygomatic Breadth"
349,94,"Cranial","GL Basi-Alveolar Length"
349,305,"Cranial","BQ' Transverse Biporial Arc"
349,130,"Cranial","S1 Frontal Arc"
349,120,"Cranial","S2 Parietal Arc"
349,130,"Cranial","S3 Occipital Arc"
349,116.6,"Cranial","S1' Frontal Chord"
349,107,"Cranial","S2' Parietal Chord"
349,105.6,"Cranial","S3' Occipital Chord"
349,525,"Cranial","U Max. Circumference"
349,112.4,"Cranial","Biast B Biasterionic Breadth"
349,36.4,"Cranial","FL Foraminal Length"
349,32.5,"Cranial","FB Foraminal Breadth"
349,94.4,"Cranial","ec-ec Bi-Orbital Breadth"
349,100.6,"Cranial","fmt-fmt Upper Facial Breadth"
349,120,"Cranial","TFH Total Facial Height"
349,74.2,"Cranial","G'H Upper Facial Height"
349,41.2,"Cranial","O'1 Orbital Breadth L"
349,35,"Cranial","O'2 Orbital Length R"
349,35,"Cranial","O'2 Orbital Length L"
349,127,"Cranial","PBH Porion-Bregma Height R"
349,125,"Cranial","PBH Porion-Bregma Height L"
349,99,"Mandibular","ML Maximum Length"
349,111,"Mandibular","W1 Bicondylar Width"
349,33,"Mandibular","H1 Symphyseal Height"
349,86.3,"Mandibular","GoGo Bigonial Breadth"
349,42.2,"Mandibular","ZZ Biforamen Breadth"
349,120,"Mandibular","M< Mandibular Angle"
349,32.8,"Mandibular","RB' Minimum Ramus B R"
349,32.6,"Mandibular","RB' Minimum Ramus B L"
349,62.2,"Mandibular","CrH Coronoid Height R"
349,60.6,"Mandibular","CrH Coronoid Height L"
349,64.9,"Mandibular","RH Ramus Height R"
349,62.2,"Mandibular","RH Ramus Height L"
349,124,"Post-Cranial","SaL"
349,123,"Post-Cranial","SaB"
349,52,"Post-Cranial","BW"
349,145,"Post-Cranial","CLL1 R"
349,150,"Post-Cranial","CLL1 L"
349,41.3,"Post-Cranial","GLL R"
349,39.4,"Post-Cranial","GLL L"
349,30.2,"Post-Cranial","GLB R"
349,28.9,"Post-Cranial","GLB L"
349,362,"Post-Cranial","HuL1 R"
349,354,"Post-Cranial","HuL1 L"
349,48.1,"Post-Cranial","HuHD R"
349,47.8,"Post-Cranial","HuHD L"
349,22.6,"Post-Cranial","HuD1 R"
349,22.7,"Post-Cranial","HuD1 L"
349,20.6,"Post-Cranial","HuD2 R"
349,20.2,"Post-Cranial","HuD2 L"
349,71,"Post-Cranial","HuC R"
349,70,"Post-Cranial","HuC L"
349,66.4,"Post-Cranial","HuE1 R"
349,66,"Post-Cranial","HuE1 L"
349,251,"Post-Cranial","RaL R"
349,26.9,"Post-Cranial","RaHD R"
349,257,"Post-Cranial","ULL1 L"
349,50,"Post-Cranial","FeHD R"
349,32,"Cranial","G'2 Palatal Breadth (end-end)"
353,31.1,"Mandibular","H1 Symphyseal Height"
353,24,"Post-Cranial","GLB R"
353,282,"Post-Cranial","HuL1 R"
353,38.9,"Post-Cranial","HuHD R"
353,19.5,"Post-Cranial","HuD1 R"
353,17.3,"Post-Cranial","HuD2 R"
353,61,"Post-Cranial","HuC R"
353,51.3,"Post-Cranial","HuE1 R"
353,53,"Post-Cranial","HuE1 L"
353,198,"Post-Cranial","RaL R"
353,19.2,"Post-Cranial","RaHD R"
353,215,"Post-Cranial","ULL1 R"
353,212,"Post-Cranial","ULL1 L"
353,27.9,"Post-Cranial","FeD1 R"
353,30.6,"Post-Cranial","FeD1 L"
353,30.4,"Post-Cranial","FeD2 R"
353,29.4,"Post-Cranial","FeD2 L"
353,305,"Post-Cranial","TiL1 R"
353,305,"Post-Cranial","TiL2 R"
353,28.9,"Post-Cranial","TiD1 R"
353,23.8,"Post-Cranial","TiD2 R"
359,43.7,"Cranial","G'1 Palatal Length (st-o)"
359,53.8,"Cranial","ext-L External Length"
359,63.2,"Cranial","ext-B External Breadth (ecm-ecm)"
359,125,"Cranial","S3 Occipital Arc"
359,98.4,"Cranial","S3' Occipital Chord"
359,116.6,"Cranial","Biast B Biasterionic Breadth"
359,36,"Mandibular","H1 Symphyseal Height"
359,123,"Mandibular","M< Mandibular Angle"
359,36.2,"Mandibular","RB' Minimum Ramus B R"
359,36.8,"Mandibular","RB' Minimum Ramus B L"
359,74.7,"Mandibular","CrH Coronoid Height R"
359,70,"Mandibular","RH Ramus Height R"
359,67.8,"Mandibular","RH Ramus Height L"
359,149,"Post-Cranial","CLL1 R"
359,29.3,"Post-Cranial","GLB L"
359,46.5,"Post-Cranial","HuHD R"
359,46.3,"Post-Cranial","HuHD L"
359,56.2,"Post-Cranial","HuE1 R"
359,57.3,"Post-Cranial","HuE1 L"
359,238,"Post-Cranial","RaL R"
359,23.6,"Post-Cranial","RaHD R"
359,256,"Post-Cranial","ULL1 R"
359,49.1,"Post-Cranial","FeHD R"
359,35.8,"Cranial","G'2 Palatal Breadth (end-end)"
363,81.9,"Cranial","GB Bimaxillary Breadth"
363,47.7,"Cranial","NH' Nasal Height"
363,20.6,"Cranial","NB Nasal Breadth"
363,8.4,"Cranial","SC Simotic Chord"
363,19.7,"Cranial","DC Bi-Dacryonic Chord"
363,31,"Cranial","DA Bi-Dacryonic Arc"
363,44.2,"Cranial","G'1 Palatal Length (st-o)"
363,52.5,"Cranial","ext-L External Length"
363,59.5,"Cranial","ext-B External Breadth (ecm-ecm)"
363,34,"Cranial","O'1 Orbital Breadth R"
363,169,"Cranial","L Maximum Length"
363,121,"Cranial","H' Basi-Bregmatic Height"
363,91,"Cranial","LB Basi-Nasal Length"
363,110.5,"Cranial","J Bizygomatic Breadth"
363,91.3,"Cranial","GL Basi-Alveolar Length"
363,276,"Cranial","BQ' Transverse Biporial Arc"
363,117,"Cranial","S1 Frontal Arc"
363,112,"Cranial","S2 Parietal Arc"
363,111,"Cranial","S3 Occipital Arc"
363,103.3,"Cranial","S1' Frontal Chord"
363,100.5,"Cranial","S2' Parietal Chord"
363,94.8,"Cranial","S3' Occipital Chord"
363,481,"Cranial","U Max. Circumference"
363,101.7,"Cranial","Biast B Biasterionic Breadth"
363,33.7,"Cranial","FL Foraminal Length"
363,26.5,"Cranial","FB Foraminal Breadth"
363,89.4,"Cranial","ec-ec Bi-Orbital Breadth"
363,95.8,"Cranial","fmt-fmt Upper Facial Breadth"
363,106,"Cranial","TFH Total Facial Height"
363,63.7,"Cranial","G'H Upper Facial Height"
363,33.2,"Cranial","O'1 Orbital Breadth L"
363,34.5,"Cranial","O'2 Orbital Length R"
363,35,"Cranial","O'2 Orbital Length L"
363,111,"Cranial","PBH Porion-Bregma Height R"
363,110,"Cranial","PBH Porion-Bregma Height L"
363,97,"Mandibular","ML Maximum Length"
363,103.5,"Mandibular","W1 Bicondylar Width"
363,26.2,"Mandibular","H1 Symphyseal Height"
363,90.8,"Mandibular","GoGo Bigonial Breadth"
363,44.6,"Mandibular","ZZ Biforamen Breadth"
363,118,"Mandibular","M< Mandibular Angle"
363,24.9,"Mandibular","RB' Minimum Ramus B R"
363,25,"Mandibular","RB' Minimum Ramus B L"
363,54.6,"Mandibular","CrH Coronoid Height R"
363,54.5,"Mandibular","CrH Coronoid Height L"
363,55.6,"Mandibular","RH Ramus Height R"
363,57.7,"Mandibular","RH Ramus Height L"
363,92.8,"Post-Cranial","SaL"
363,114.9,"Post-Cranial","SaB"
363,37,"Post-Cranial","BW"
363,35.1,"Post-Cranial","GLL R"
363,34.8,"Post-Cranial","GLL L"
363,22.5,"Post-Cranial","GLB R"
363,21.2,"Post-Cranial","GLB L"
363,296,"Post-Cranial","HuL1 R"
363,288,"Post-Cranial","HuL1 L"
363,41.2,"Post-Cranial","HuHD R"
363,40.6,"Post-Cranial","HuHD L"
363,17.4,"Post-Cranial","HuD1 R"
363,17.2,"Post-Cranial","HuD1 L"
363,13.7,"Post-Cranial","HuD2 R"
363,13.2,"Post-Cranial","HuD2 L"
363,52,"Post-Cranial","HuC R"
363,51,"Post-Cranial","HuC L"
363,54.8,"Post-Cranial","HuE1 R"
363,53.7,"Post-Cranial","HuE1 L"
363,218,"Post-Cranial","RaL R"
363,211,"Post-Cranial","RaL L"
363,228,"Post-Cranial","ULL1 R"
363,222,"Post-Cranial","ULL1 L"
363,44.7,"Post-Cranial","TaL L"
363,23.7,"Post-Cranial","FeD1 R"
363,23.4,"Post-Cranial","FeD1 L"
363,27.9,"Post-Cranial","FeD2 R"
363,29.8,"Post-Cranial","FeD2 L"
363,321,"Post-Cranial","TiL1 R"
363,339,"Post-Cranial","TiL1 L"
363,320,"Post-Cranial","TiL2 R"
363,337,"Post-Cranial","TiL2 L"
363,25.2,"Post-Cranial","TiD1 R"
363,24.8,"Post-Cranial","TiD1 L"
363,20.3,"Post-Cranial","TiD2 R"
363,20.1,"Post-Cranial","TiD2 L"
363,69.6,"Post-Cranial","CaL L"
363,43.6,"Post-Cranial","TaL R"
363,39.6,"Post-Cranial","FeHD L"
363,38.7,"Post-Cranial","FeHD R"
363,32.6,"Cranial","G'2 Palatal Breadth (end-end)"
392,85,"Cranial","GB Bimaxillary Breadth"
392,47.6,"Cranial","NH' Nasal Height"
392,21.1,"Cranial","NB Nasal Breadth"
392,6.7,"Cranial","SC Simotic Chord"
392,19.5,"Cranial","DC Bi-Dacryonic Chord"
392,30,"Cranial","DA Bi-Dacryonic Arc"
392,44.5,"Cranial","G'1 Palatal Length (st-o)"
392,51.2,"Cranial","ext-L External Length"
392,57.7,"Cranial","ext-B External Breadth (ecm-ecm)"
392,39.4,"Cranial","O'1 Orbital Breadth R"
392,172,"Cranial","L Maximum Length"
392,132,"Cranial","B Maximum Breadth"
392,125,"Cranial","H' Basi-Bregmatic Height"
392,91,"Cranial","LB Basi-Nasal Length"
392,113,"Cranial","J Bizygomatic Breadth"
392,86,"Cranial","GL Basi-Alveolar Length"
392,280,"Cranial","BQ' Transverse Biporial Arc"
392,115,"Cranial","S1 Frontal Arc"
392,120,"Cranial","S2 Parietal Arc"
392,118,"Cranial","S3 Occipital Arc"
392,104.6,"Cranial","S1' Frontal Chord"
392,107.4,"Cranial","S2' Parietal Chord"
392,95,"Cranial","S3' Occipital Chord"
392,490,"Cranial","U Max. Circumference"
392,108,"Cranial","Biast B Biasterionic Breadth"
392,37,"Cranial","FL Foraminal Length"
392,29,"Cranial","FB Foraminal Breadth"
392,88.6,"Cranial","ec-ec Bi-Orbital Breadth"
392,95.5,"Cranial","fmt-fmt Upper Facial Breadth"
392,111.4,"Cranial","TFH Total Facial Height"
392,68,"Cranial","G'H Upper Facial Height"
392,38,"Cranial","O'1 Orbital Breadth L"
392,36.5,"Cranial","O'2 Orbital Length R"
392,36,"Cranial","O'2 Orbital Length L"
392,117,"Cranial","PBH Porion-Bregma Height R"
392,119,"Cranial","PBH Porion-Bregma Height L"
392,95,"Mandibular","ML Maximum Length"
392,112,"Mandibular","W1 Bicondylar Width"
392,32,"Mandibular","H1 Symphyseal Height"
392,88.6,"Mandibular","GoGo Bigonial Breadth"
392,45.8,"Mandibular","ZZ Biforamen Breadth"
392,125,"Mandibular","M< Mandibular Angle"
392,29.3,"Mandibular","RB' Minimum Ramus B R"
392,28,"Mandibular","RB' Minimum Ramus B L"
392,59.4,"Mandibular","CrH Coronoid Height R"
392,57.6,"Mandibular","CrH Coronoid Height L"
392,56.2,"Mandibular","RH Ramus Height R"
392,53.3,"Mandibular","RH Ramus Height L"
392,103.6,"Post-Cranial","SaL"
392,113.5,"Post-Cranial","SaB"
392,46.6,"Post-Cranial","BW"
392,429,"Post-Cranial","FeL1 R"
392,426,"Post-Cranial","FeL1 L"
392,128,"Post-Cranial","CLL1 R"
392,129,"Post-Cranial","CLL1 L"
392,33.7,"Post-Cranial","GLL R"
392,33.7,"Post-Cranial","GLL L"
392,22.3,"Post-Cranial","GLB R"
392,21.7,"Post-Cranial","GLB L"
392,308,"Post-Cranial","HuL1 R"
392,301,"Post-Cranial","HuL1 L"
392,40.1,"Post-Cranial","HuHD R"
392,40.6,"Post-Cranial","HuHD L"
392,18.2,"Post-Cranial","HuD1 R"
392,17,"Post-Cranial","HuD1 L"
392,15.6,"Post-Cranial","HuD2 R"
392,15,"Post-Cranial","HuD2 L"
392,57,"Post-Cranial","HuC R"
392,54,"Post-Cranial","HuC L"
392,52.7,"Post-Cranial","HuE1 R"
392,51.2,"Post-Cranial","HuE1 L"
392,209,"Post-Cranial","RaL R"
392,207,"Post-Cranial","RaL L"
392,20.2,"Post-Cranial","RaHD R"
392,21.1,"Post-Cranial","RaHD L"
392,227,"Post-Cranial","ULL1 R"
392,223,"Post-Cranial","ULL1 L"
392,25.7,"Post-Cranial","FeD1 R"
392,25,"Post-Cranial","FeD1 L"
392,31.5,"Post-Cranial","FeD2 R"
392,31.4,"Post-Cranial","FeD2 L"
392,26.1,"Post-Cranial","FeD3 R"
392,26.2,"Post-Cranial","FeD3 L"
392,24,"Post-Cranial","FeD4 R"
392,25.8,"Post-Cranial","FeD4 L"
392,78,"Post-Cranial","FeC R"
392,79,"Post-Cranial","FeC L"
392,68.4,"Post-Cranial","FeE R"
392,40,"Post-Cranial","FeHD L"
392,422,"Post-Cranial","FeL2 R"
392,422,"Post-Cranial","FeL2 L"
392,40.5,"Post-Cranial","FeHD R"
392,33.1,"Cranial","G'2 Palatal Breadth (end-end)"
400,30.9,"Mandibular","RB' Minimum Ramus B R"
400,67,"Mandibular","CrH Coronoid Height R"
400,64,"Mandibular","RH Ramus Height R"
400,39.4,"Post-Cranial","GLL R"
400,59.2,"Post-Cranial","HuE1 R"
400,28.5,"Post-Cranial","FeD1 R"
400,34.4,"Post-Cranial","FeD2 R"
400,42.2,"Post-Cranial","FeHD R"
407,94.7,"Post-Cranial","SaL"
407,110.3,"Post-Cranial","SaB"
407,43.8,"Post-Cranial","BW"
407,398,"Post-Cranial","FeL1 R"
407,400,"Post-Cranial","FeL1 L"
407,134,"Post-Cranial","CLL1 R"
407,37.2,"Post-Cranial","GLL R"
407,36.6,"Post-Cranial","GLL L"
407,22.7,"Post-Cranial","GLB R"
407,20.6,"Post-Cranial","GLB L"
407,282,"Post-Cranial","HuL1 R"
407,279,"Post-Cranial","HuL1 L"
407,38.7,"Post-Cranial","HuHD R"
407,38.5,"Post-Cranial","HuHD L"
407,17.3,"Post-Cranial","HuD1 R"
407,16.8,"Post-Cranial","HuD1 L"
407,15.2,"Post-Cranial","HuD2 R"
407,14.9,"Post-Cranial","HuD2 L"
407,52,"Post-Cranial","HuC R"
407,53,"Post-Cranial","HuC L"
407,54.9,"Post-Cranial","HuE1 R"
407,54.3,"Post-Cranial","HuE1 L"
407,210,"Post-Cranial","RaL R"
407,209,"Post-Cranial","RaL L"
407,20.1,"Post-Cranial","RaHD R"
407,225,"Post-Cranial","ULL1 R"
407,222,"Post-Cranial","ULL1 L"
407,50.9,"Post-Cranial","TaL L"
407,32.1,"Post-Cranial","FeD1 R"
407,29.7,"Post-Cranial","FeD1 L"
407,29.3,"Post-Cranial","FeD2 R"
407,28.5,"Post-Cranial","FeD2 L"
407,24.2,"Post-Cranial","FeD3 R"
407,25.3,"Post-Cranial","FeD3 L"
407,23.7,"Post-Cranial","FeD4 R"
407,22.8,"Post-Cranial","FeD4 L"
407,77,"Post-Cranial","FeC R"
407,77,"Post-Cranial","FeC L"
407,76,"Post-Cranial","FeE L"
407,320,"Post-Cranial","TiL1 R"
407,322,"Post-Cranial","TiL1 L"
407,319,"Post-Cranial","TiL2 R"
407,321,"Post-Cranial","TiL2 L"
407,26.5,"Post-Cranial","TiD1 R"
407,27.5,"Post-Cranial","TiD1 L"
407,20.3,"Post-Cranial","TiD2 R"
407,20.6,"Post-Cranial","TiD2 L"
407,319,"Post-Cranial","FiL1 R"
407,73,"Post-Cranial","CaL R"
407,74.7,"Post-Cranial","CaL L"
407,50.5,"Post-Cranial","TaL R"
407,41.2,"Post-Cranial","FeHD L"
407,396,"Post-Cranial","FeL2 R"
407,398,"Post-Cranial","FeL2 L"
407,40.8,"Post-Cranial","FeHD R"
411,140,"Cranial","S1 Frontal Arc"
411,138,"Cranial","S2 Parietal Arc"
411,110,"Cranial","S3 Occipital Arc"
411,119.4,"Cranial","S1' Frontal Chord"
411,117.8,"Cranial","S2' Parietal Chord"
411,90.6,"Cranial","S3' Occipital Chord"
411,102,"Mandibular","ML Maximum Length"
411,122,"Mandibular","W1 Bicondylar Width"
411,105.6,"Mandibular","GoGo Bigonial Breadth"
411,41.6,"Mandibular","ZZ Biforamen Breadth"
411,122,"Mandibular","M< Mandibular Angle"
411,30.4,"Mandibular","RB' Minimum Ramus B R"
411,29,"Mandibular","RB' Minimum Ramus B L"
411,67.7,"Mandibular","CrH Coronoid Height R"
411,66,"Mandibular","CrH Coronoid Height L"
411,67.6,"Mandibular","RH Ramus Height R"
411,64.6,"Mandibular","RH Ramus Height L"
411,427,"Post-Cranial","FeL1 R"
411,154,"Post-Cranial","CLL1 R"
411,154,"Post-Cranial","CLL1 L"
411,42.3,"Post-Cranial","GLL R"
411,40.9,"Post-Cranial","GLL L"
411,29,"Post-Cranial","GLB R"
411,29,"Post-Cranial","GLB L"
411,325,"Post-Cranial","HuL1 R"
411,320,"Post-Cranial","HuL1 L"
411,44.4,"Post-Cranial","HuHD R"
411,20.2,"Post-Cranial","HuD1 R"
411,19.5,"Post-Cranial","HuD1 L"
411,21,"Post-Cranial","HuD2 R"
411,18.6,"Post-Cranial","HuD2 L"
411,68,"Post-Cranial","HuC R"
411,65,"Post-Cranial","HuC L"
411,61.4,"Post-Cranial","HuE1 R"
411,61.2,"Post-Cranial","HuE1 L"
411,232,"Post-Cranial","RaL R"
411,25.6,"Post-Cranial","RaHD R"
411,254,"Post-Cranial","ULL1 R"
411,51.6,"Post-Cranial","TaL L"
411,30.4,"Post-Cranial","FeD1 R"
411,31,"Post-Cranial","FeD1 L"
411,35.2,"Post-Cranial","FeD2 R"
411,34.2,"Post-Cranial","FeD2 L"
411,31.2,"Post-Cranial","FeD3 R"
411,28.1,"Post-Cranial","FeD4 R"
411,95,"Post-Cranial","FeC R"
411,354,"Post-Cranial","TiL1 R"
411,352,"Post-Cranial","TiL2 R"
411,33.6,"Post-Cranial","TiD1 R"
411,32.2,"Post-Cranial","TiD1 L"
411,24.5,"Post-Cranial","TiD2 R"
411,22.8,"Post-Cranial","TiD2 L"
411,77.5,"Post-Cranial","TiE R"
411,75.3,"Post-Cranial","CaL R"
411,75,"Post-Cranial","CaL L"
411,53.2,"Post-Cranial","TaL R"
411,427,"Post-Cranial","FeL2 R"
411,48.3,"Post-Cranial","FeHD R"
419,130,"Mandibular","M< Mandibular Angle"
419,30.3,"Mandibular","RB' Minimum Ramus B L"
419,58.5,"Mandibular","RH Ramus Height L"
419,144,"Post-Cranial","CLL1 L"
419,37.1,"Post-Cranial","GLL L"
419,23.3,"Post-Cranial","GLB L"
430,9.5,"Cranial","SC Simotic Chord"
430,21.8,"Cranial","DC Bi-Dacryonic Chord"
430,35,"Cranial","DA Bi-Dacryonic Arc"
430,132,"Cranial","S1 Frontal Arc"
430,115.1,"Cranial","S1' Frontal Chord"
430,100.6,"Cranial","fmt-fmt Upper Facial Breadth"
432,43,"Mandibular","ZZ Biforamen Breadth"
432,117.5,"Post-Cranial","SaB"
432,58.2,"Post-Cranial","BW"
432,468,"Post-Cranial","FeL1 R"
432,471,"Post-Cranial","FeL1 L"
432,155,"Post-Cranial","CLL1 L"
432,41.8,"Post-Cranial","GLL R"
432,43,"Post-Cranial","GLL L"
432,30.6,"Post-Cranial","GLB R"
432,29.8,"Post-Cranial","GLB L"
432,326,"Post-Cranial","HuL1 L"
432,45.3,"Post-Cranial","HuHD L"
432,20.3,"Post-Cranial","HuD1 L"
432,20.3,"Post-Cranial","HuD2 L"
432,71,"Post-Cranial","HuC L"
432,60.6,"Post-Cranial","HuE1 L"
432,242,"Post-Cranial","RaL R"
432,238,"Post-Cranial","RaL L"
432,22.1,"Post-Cranial","RaHD R"
432,22,"Post-Cranial","RaHD L"
432,54.4,"Post-Cranial","TaL L"
432,31.6,"Post-Cranial","FeD1 R"
432,33,"Post-Cranial","FeD1 L"
432,32.8,"Post-Cranial","FeD2 R"
432,33.4,"Post-Cranial","FeD2 L"
432,29.6,"Post-Cranial","FeD3 R"
432,29.2,"Post-Cranial","FeD3 L"
432,30,"Post-Cranial","FeD4 R"
432,29.4,"Post-Cranial","FeD4 L"
432,90,"Post-Cranial","FeC R"
432,93,"Post-Cranial","FeC L"
432,79,"Post-Cranial","FeE R"
432,78.6,"Post-Cranial","FeE L"
432,363,"Post-Cranial","TiL1 R"
432,365,"Post-Cranial","TiL1 L"
432,362,"Post-Cranial","TiL2 R"
432,364,"Post-Cranial","TiL2 L"
432,33.8,"Post-Cranial","TiD1 R"
432,30.4,"Post-Cranial","TiD1 L"
432,24.8,"Post-Cranial","TiD2 R"
432,24,"Post-Cranial","TiD2 L"
432,71.1,"Post-Cranial","TiE R"
432,69.7,"Post-Cranial","TiE L"
432,55,"Post-Cranial","TaL R"
432,47,"Post-Cranial","FeHD L"
432,468,"Post-Cranial","FeL2 R"
432,469,"Post-Cranial","FeL2 L"
432,46.3,"Post-Cranial","FeHD R"
434,43,"Post-Cranial","BW"
434,37.2,"Post-Cranial","GLL R"
434,281,"Post-Cranial","HuL1 R"
434,37,"Post-Cranial","HuHD R"
434,16,"Post-Cranial","HuD1 R"
434,15.7,"Post-Cranial","HuD2 R"
434,51,"Post-Cranial","HuC R"
434,52.5,"Post-Cranial","HuE1 R"
434,199,"Post-Cranial","RaL R"
434,18.6,"Post-Cranial","RaHD R"
434,211,"Post-Cranial","ULL1 R"
434,26.5,"Post-Cranial","FeD1 R"
434,29.2,"Post-Cranial","FeD2 R"
434,70.9,"Post-Cranial","FeE R"
434,307,"Post-Cranial","TiL1 R"
434,306,"Post-Cranial","TiL2 R"
434,27.5,"Post-Cranial","TiD1 R"
434,19.8,"Post-Cranial","TiD2 R"
434,46.2,"Post-Cranial","TaL R"
436,176,"Cranial","L Maximum Length"
436,139,"Cranial","B Maximum Breadth"
436,118,"Cranial","H' Basi-Bregmatic Height"
436,125,"Cranial","S1 Frontal Arc"
436,120,"Cranial","S2 Parietal Arc"
436,115,"Cranial","S3 Occipital Arc"
436,106,"Cranial","S1' Frontal Chord"
436,104.3,"Cranial","S2' Parietal Chord"
436,87.3,"Cranial","S3' Occipital Chord"
436,510,"Cranial","U Max. Circumference"
436,108.5,"Cranial","Biast B Biasterionic Breadth"
436,35.4,"Cranial","FL Foraminal Length"
436,31.1,"Cranial","FB Foraminal Breadth"
436,92.3,"Cranial","ec-ec Bi-Orbital Breadth"
436,99.3,"Cranial","fmt-fmt Upper Facial Breadth"
436,118,"Cranial","PBH Porion-Bregma Height R"
436,116,"Cranial","PBH Porion-Bregma Height L"
436,123,"Mandibular","M< Mandibular Angle"
436,28.2,"Mandibular","RB' Minimum Ramus B R"
436,27.5,"Mandibular","RB' Minimum Ramus B L"
436,63.4,"Mandibular","CrH Coronoid Height L"
436,55.4,"Mandibular","RH Ramus Height R"
436,52,"Mandibular","RH Ramus Height L"
436,45.7,"Post-Cranial","BW"
436,430,"Post-Cranial","FeL1 R"
436,437,"Post-Cranial","FeL1 L"
436,144,"Post-Cranial","CLL1 R"
436,140,"Post-Cranial","CLL1 L"
436,38,"Post-Cranial","GLL R"
